Longitude,Latitude,Steering
35.1870995,32.9069519,-18.5
35.1870995,32.9069519,-19.4
35.1871223,32.9069557,-20.3
35.1871223,32.9069557,-21.2
35.1871223,32.9069557,-21
35.1871223,32.9069557,-20.8
35.1871223,32.9069557,-20.7
35.1871223,32.9069557,-20.5
35.1871223,32.9069557,-20.3
35.1871223,32.9069557,-20.2
35.1871223,32.9069557,-20
35.1871223,32.9069557,-19.9
35.1871223,32.9069557,-19.7
35.1871223,32.9069557,-19.5
35.1871223,32.9069557,-19.6
35.1871223,32.9069557,-19.6
35.1871223,32.9069557,-19.6
35.1871223,32.9069557,-19.6
35.1871223,32.9069557,-19.6
35.1871223,32.9069557,-19.6
35.1871223,32.9069557,-19.6
35.1871223,32.9069557,-19.6
35.1871529,32.9069633,-19.6
35.1871529,32.9069633,-19.6
35.1871529,32.9069633,-19.5
35.1871529,32.9069633,-19.4
35.1871529,32.9069633,-19.2
35.1871529,32.9069633,-19.1
35.1871529,32.9069633,-18.9
35.1871529,32.9069633,-18.8
35.1871529,32.9069633,-18.6
35.1871529,32.9069633,-18.5
35.1871529,32.9069633,-18.4
35.1871529,32.9069633,-18.2
35.1871529,32.9069633,-17.8
35.1871529,32.9069633,-17.4
35.1871529,32.9069633,-17
35.1871529,32.9069633,-16.6
35.1871529,32.9069633,-16.1
35.1871529,32.9069633,-15.7
35.1871529,32.9069633,-15.3
35.1871529,32.9069633,-14.9
35.1871796,32.9069672,-14.5
35.1871796,32.9069672,-14.1
35.1871796,32.9069672,-14
35.1871796,32.9069672,-13.8
35.1871796,32.9069672,-13.7
35.1871796,32.9069672,-13.6
35.1871796,32.9069672,-13.5
35.1871796,32.9069672,-13.4
35.1871796,32.9069672,-13.3
35.1871796,32.9069672,-13.2
35.1871796,32.9069672,-13
35.1871796,32.9069672,-12.9
35.1871796,32.9069672,-12.5
35.1871796,32.9069672,-12.1
35.1871796,32.9069672,-11.6
35.1871796,32.9069672,-11.2
35.1871796,32.9069672,-10.8
35.1871796,32.9069672,-10.3
35.1871796,32.9069672,-9.9
35.1871796,32.9069672,-9.5
35.1872063,32.9069748,-9
35.1872063,32.9069748,-8.6
35.1872063,32.9069748,-7.8
35.1872063,32.9069748,-7.1
35.1872063,32.9069748,-6.3
35.1872063,32.9069748,-5.6
35.1872063,32.9069748,-4.8
35.1872063,32.9069748,-4
35.1872063,32.9069748,-3.3
35.1872063,32.9069748,-2.5
35.1872063,32.9069748,-1.8
35.1872063,32.9069748,-1
35.1872063,32.9069748,-0.3
35.1872063,32.9069748,0.4
35.1872063,32.9069748,1.1
35.1872063,32.9069748,1.9
35.1872063,32.9069748,2.6
35.1872063,32.9069748,3.3
35.1872063,32.9069748,4
35.1872063,32.9069748,4.7
35.187233,32.9069748,5.4
35.187233,32.9069748,6.2
35.187233,32.9069748,6.7
35.187233,32.9069748,7.2
35.187233,32.9069748,7.7
35.187233,32.9069748,8.3
35.187233,32.9069748,8.8
35.187233,32.9069748,9.3
35.187233,32.9069748,9.9
35.187233,32.9069748,10.4
35.187233,32.9069748,10.9
35.187233,32.9069748,11.5
35.187233,32.9069748,12.5
35.187233,32.9069748,13.5
35.187233,32.9069748,14.5
35.187233,32.9069748,15.5
35.187233,32.9069748,16.5
35.187233,32.9069748,17.5
35.187233,32.9069748,18.5
35.187233,32.9069748,19.5
35.1872597,32.9069748,20.6
35.1872597,32.9069748,21.6
35.1872597,32.9069748,22.4
35.1872597,32.9069748,23.2
35.1872597,32.9069748,24.1
35.1872597,32.9069748,24.9
35.1872597,32.9069748,25.7
35.1872597,32.9069748,26.6
35.1872597,32.9069748,27.4
35.1872597,32.9069748,28.2
35.1872597,32.9069748,29.1
35.1872597,32.9069748,29.9
35.1872597,32.9069748,29.8
35.1872597,32.9069748,29.7
35.1872597,32.9069748,29.7
35.1872597,32.9069748,29.6
35.1872597,32.9069748,29.5
35.1872597,32.9069748,29.4
35.1872597,32.9069748,29.4
35.1872597,32.9069748,29.3
35.1872787,32.9069748,29.2
35.1872787,32.9069748,29.1
35.1872787,32.9069748,29.7
35.1872787,32.9069748,30.4
35.1872787,32.9069748,31
35.1872787,32.9069748,31.6
35.1872787,32.9069748,32.2
35.1872787,32.9069748,32.8
35.1872787,32.9069748,33.4
35.1872787,32.9069748,34
35.1872787,32.9069748,34.7
35.1872787,32.9069748,35.3
35.1872787,32.9069748,34.5
35.1872787,32.9069748,33.7
35.1872787,32.9069748,32.9
35.1872787,32.9069748,32.1
35.1872787,32.9069748,31.3
35.1872787,32.9069748,30.6
35.1872787,32.9069748,29.8
35.1872787,32.9069748,29
35.1872978,32.9069672,28.2
35.1872978,32.9069672,27.4
35.1872978,32.9069672,24
35.1872978,32.9069672,20.6
35.1872978,32.9069672,17.2
35.1872978,32.9069672,13.8
35.1872978,32.9069672,10.4
35.1872978,32.9069672,7
35.1872978,32.9069672,3.5
35.1872978,32.9069672,0.1
35.1872978,32.9069672,-3.3
35.1872978,32.9069672,-6.7
35.1872978,32.9069672,-8
35.1872978,32.9069672,-9.2
35.1872978,32.9069672,-10.5
35.1872978,32.9069672,-11.8
35.1872978,32.9069672,-13.1
35.1872978,32.9069672,-14.3
35.1872978,32.9069672,-15.6
35.1872978,32.9069672,-16.9
35.1873207,32.9069557,-18.2
35.1873207,32.9069557,-19.5
35.1873207,32.9069557,-20.3
35.1873207,32.9069557,-21.2
35.1873207,32.9069557,-22
35.1873207,32.9069557,-22.9
35.1873207,32.9069557,-23.8
35.1873207,32.9069557,-24.6
35.1873207,32.9069557,-25.5
35.1873207,32.9069557,-26.3
35.1873207,32.9069557,-27.2
35.1873207,32.9069557,-28.1
35.1873207,32.9069557,-28.6
35.1873207,32.9069557,-29.2
35.1873207,32.9069557,-29.7
35.1873207,32.9069557,-30.3
35.1873207,32.9069557,-30.8
35.1873207,32.9069557,-31.4
35.1873207,32.9069557,-32
35.1873207,32.9069557,-32.5
35.1873398,32.9069405,-33.1
35.1873398,32.9069405,-33.6
35.1873398,32.9069405,-35.5
35.1873398,32.9069405,-37.4
35.1873398,32.9069405,-39.2
35.1873398,32.9069405,-41.1
35.1873398,32.9069405,-43
35.1873398,32.9069405,-44.9
35.1873398,32.9069405,-46.7
35.1873398,32.9069405,-48.6
35.1873398,32.9069405,-50.5
35.1873398,32.9069405,-52.3
35.1873398,32.9069405,-51.1
35.1873398,32.9069405,-49.8
35.1873398,32.9069405,-48.6
35.1873398,32.9069405,-47.3
35.1873398,32.9069405,-46.1
35.1873398,32.9069405,-44.9
35.1873398,32.9069405,-43.6
35.1873398,32.9069405,-42.4
35.1873589,32.906929,-41.1
35.1873589,32.906929,-39.9
35.1873589,32.906929,-39.2
35.1873589,32.906929,-38.5
35.1873589,32.906929,-37.8
35.1873589,32.906929,-37.1
35.1873589,32.906929,-36.4
35.1873589,32.906929,-35.7
35.1873589,32.906929,-35
35.1873589,32.906929,-34.3
35.1873589,32.906929,-33.6
35.1873589,32.906929,-32.9
35.1873589,32.906929,-32.5
35.1873589,32.906929,-32.2
35.1873589,32.906929,-31.8
35.1873589,32.906929,-31.4
35.1873589,32.906929,-31.1
35.1873589,32.906929,-30.7
35.1873589,32.906929,-30.4
35.1873589,32.906929,-30
35.1873856,32.9069138,-29.6
35.1873856,32.9069138,-29.3
35.1873856,32.9069138,-27.9
35.1873856,32.9069138,-26.5
35.1873856,32.9069138,-25.1
35.1873856,32.9069138,-23.7
35.1873856,32.9069138,-22.3
35.1873856,32.9069138,-20.9
35.1873856,32.9069138,-19.5
35.1873856,32.9069138,-18.1
35.1873856,32.9069138,-16.7
35.1873856,32.9069138,-15.3
35.1873856,32.9069138,-14.9
35.1873856,32.9069138,-14.5
35.1873856,32.9069138,-14.1
35.1873856,32.9069138,-13.7
35.1873856,32.9069138,-13.3
35.1873856,32.9069138,-12.9
35.1873856,32.9069138,-12.5
35.1873856,32.9069138,-12.1
35.1874084,32.9069023,-11.7
35.1874084,32.9069023,-11.3
35.1874084,32.9069023,-9.8
35.1874084,32.9069023,-8.4
35.1874084,32.9069023,-6.9
35.1874084,32.9069023,-5.4
35.1874084,32.9069023,-3.9
35.1874084,32.9069023,-2.4
35.1874084,32.9069023,-0.9
35.1874084,32.9069023,0.5
35.1874084,32.9069023,2
35.1874084,32.9069023,3.5
35.1874084,32.9069023,5.9
35.1874084,32.9069023,8.4
35.1874084,32.9069023,10.8
35.1874084,32.9069023,13.2
35.1874084,32.9069023,15.7
35.1874084,32.9069023,18.1
35.1874084,32.9069023,20.5
35.1874084,32.9069023,22.9
35.1874313,32.9068871,25.4
35.1874313,32.9068871,27.8
35.1874313,32.9068871,28
35.1874313,32.9068871,28.1
35.1874313,32.9068871,28.3
35.1874313,32.9068871,28.5
35.1874313,32.9068871,28.7
35.1874313,32.9068871,28.8
35.1874313,32.9068871,29
35.1874313,32.9068871,29.2
35.1874313,32.9068871,29.3
35.1874313,32.9068871,29.5
35.1874313,32.9068871,30.1
35.1874313,32.9068871,30.8
35.1874313,32.9068871,31.4
35.1874313,32.9068871,32.1
35.1874313,32.9068871,32.7
35.1874313,32.9068871,33.4
35.1874313,32.9068871,34
35.1874313,32.9068871,34.6
35.1874466,32.9068756,35.3
35.1874466,32.9068756,35.9
35.1874466,32.9068756,35
35.1874466,32.9068756,34.1
35.1874466,32.9068756,33.2
35.1874466,32.9068756,32.3
35.1874466,32.9068756,31.4
35.1874466,32.9068756,30.5
35.1874466,32.9068756,29.6
35.1874466,32.9068756,28.7
35.1874466,32.9068756,27.8
35.1874466,32.9068756,26.9
35.1874466,32.9068756,24.4
35.1874466,32.9068756,22
35.1874466,32.9068756,19.6
35.1874466,32.9068756,17.2
35.1874466,32.9068756,14.8
35.1874466,32.9068756,12.3
35.1874466,32.9068756,9.9
35.1874466,32.9068756,7.5
35.187458,32.9068565,5.1
35.187458,32.9068565,2.7
35.187458,32.9068565,1.3
35.187458,32.9068565,-0.1
35.187458,32.9068565,-1.5
35.187458,32.9068565,-2.9
35.187458,32.9068565,-4.3
35.187458,32.9068565,-5.7
35.187458,32.9068565,-7.1
35.187458,32.9068565,-8.4
35.187458,32.9068565,-9.8
35.187458,32.9068565,-11.2
35.187458,32.9068565,-12.6
35.187458,32.9068565,-13.9
35.187458,32.9068565,-15.3
35.187458,32.9068565,-16.6
35.187458,32.9068565,-18
35.187458,32.9068565,-19.3
35.187458,32.9068565,-20.7
35.187458,32.9068565,-22
35.1874619,32.9068413,-23.4
35.1874619,32.9068413,-24.7
35.1874619,32.9068413,-26.5
35.1874619,32.9068413,-28.3
35.1874619,32.9068413,-30.1
35.1874619,32.9068413,-31.9
35.1874619,32.9068413,-33.7
35.1874619,32.9068413,-35.5
35.1874619,32.9068413,-37.2
35.1874619,32.9068413,-39
35.1874619,32.9068413,-40.8
35.1874619,32.9068413,-42.6
35.1874619,32.9068413,-43.7
35.1874619,32.9068413,-44.9
35.1874619,32.9068413,-46
35.1874619,32.9068413,-47.2
35.1874619,32.9068413,-48.3
35.1874619,32.9068413,-49.5
35.1874619,32.9068413,-50.6
35.1874619,32.9068413,-51.8
35.1874733,32.9068222,-52.9
35.1874733,32.9068222,-54
35.1874733,32.9068222,-54.8
35.1874733,32.9068222,-55.5
35.1874733,32.9068222,-56.3
35.1874733,32.9068222,-57
35.1874733,32.9068222,-57.7
35.1874733,32.9068222,-58.5
35.1874733,32.9068222,-59.2
35.1874733,32.9068222,-59.9
35.1874733,32.9068222,-60.7
35.1874733,32.9068222,-61.4
35.1874733,32.9068222,-61.4
35.1874733,32.9068222,-61.3
35.1874733,32.9068222,-61.2
35.1874733,32.9068222,-61.2
35.1874733,32.9068222,-61.1
35.1874733,32.9068222,-61.1
35.1874733,32.9068222,-61
35.1874733,32.9068222,-61
35.1874847,32.9068031,-60.9
35.1874847,32.9068031,-60.8
35.1874847,32.9068031,-61.8
35.1874847,32.9068031,-62.7
35.1874847,32.9068031,-63.7
35.1874847,32.9068031,-64.6
35.1874847,32.9068031,-65.5
35.1874847,32.9068031,-66.5
35.1874847,32.9068031,-67.4
35.1874847,32.9068031,-68.3
35.1874847,32.9068031,-69.3
35.1874847,32.9068031,-70.2
35.1874847,32.9068031,-69.3
35.1874847,32.9068031,-68.5
35.1874847,32.9068031,-67.6
35.1874847,32.9068031,-66.7
35.1874847,32.9068031,-65.9
35.1874847,32.9068031,-65
35.1874847,32.9068031,-64.1
35.1874847,32.9068031,-63.2
35.1875,32.9067879,-62.4
35.1875,32.9067879,-61.5
35.1875,32.9067879,-61.9
35.1875,32.9067879,-62.2
35.1875,32.9067879,-62.6
35.1875,32.9067879,-63
35.1875,32.9067879,-63.3
35.1875,32.9067879,-63.7
35.1875,32.9067879,-64.1
35.1875,32.9067879,-64.5
35.1875,32.9067879,-64.8
35.1875,32.9067879,-65.2
35.1875,32.9067879,-64.6
35.1875,32.9067879,-64.1
35.1875,32.9067879,-63.5
35.1875,32.9067879,-63
35.1875,32.9067879,-62.5
35.1875,32.9067879,-61.9
35.1875,32.9067879,-61.4
35.1875,32.9067879,-60.8
35.1875191,32.9067726,-60.3
35.1875191,32.9067726,-59.7
35.1875191,32.9067726,-59.1
35.1875191,32.9067726,-58.5
35.1875191,32.9067726,-58
35.1875191,32.9067726,-57.4
35.1875191,32.9067726,-56.8
35.1875191,32.9067726,-56.2
35.1875191,32.9067726,-55.6
35.1875191,32.9067726,-55
35.1875191,32.9067726,-54.4
35.1875191,32.9067726,-53.9
35.1875191,32.9067726,-48.9
35.1875191,32.9067726,-44
35.1875191,32.9067726,-39.1
35.1875191,32.9067726,-34.1
35.1875191,32.9067726,-29.2
35.1875191,32.9067726,-24.3
35.1875191,32.9067726,-19.3
35.1875191,32.9067726,-14.4
35.1875458,32.9067574,-9.5
35.1875458,32.9067574,-4.5
35.1875458,32.9067574,-3.5
35.1875458,32.9067574,-2.6
35.1875458,32.9067574,-1.6
35.1875458,32.9067574,-0.6
35.1875458,32.9067574,0.4
35.1875458,32.9067574,1.4
35.1875458,32.9067574,2.4
35.1875458,32.9067574,3.3
35.1875458,32.9067574,4.3
35.1875458,32.9067574,5.3
35.1875458,32.9067574,5
35.1875458,32.9067574,4.7
35.1875458,32.9067574,4.3
35.1875458,32.9067574,4
35.1875458,32.9067574,3.7
35.1875458,32.9067574,3.4
35.1875458,32.9067574,3.1
35.1875458,32.9067574,2.7
35.1875763,32.9067535,2.4
35.1875763,32.9067535,2.1
35.1875763,32.9067535,0.8
35.1875763,32.9067535,-0.5
35.1875763,32.9067535,-1.8
35.1875763,32.9067535,-3
35.1875763,32.9067535,-4.3
35.1875763,32.9067535,-5.6
35.1875763,32.9067535,-6.9
35.1875763,32.9067535,-8.2
35.1875763,32.9067535,-9.5
35.1875763,32.9067535,-10.8
35.1875763,32.9067535,-11.4
35.1875763,32.9067535,-11.9
35.1875763,32.9067535,-12.5
35.1875763,32.9067535,-13.1
35.1875763,32.9067535,-13.7
35.1875763,32.9067535,-14.3
35.1875763,32.9067535,-14.9
35.1875763,32.9067535,-15.5
35.1876068,32.9067421,-16.1
35.1876068,32.9067421,-16.7
35.1876068,32.9067421,-16.7
35.1876068,32.9067421,-16.6
35.1876068,32.9067421,-16.5
35.1876068,32.9067421,-16.5
35.1876068,32.9067421,-16.4
35.1876068,32.9067421,-16.4
35.1876068,32.9067421,-16.3
35.1876068,32.9067421,-16.3
35.1876068,32.9067421,-16.2
35.1876068,32.9067421,-16.1
35.1876068,32.9067421,-15.8
35.1876068,32.9067421,-15.4
35.1876068,32.9067421,-15.1
35.1876068,32.9067421,-14.7
35.1876068,32.9067421,-14.4
35.1876068,32.9067421,-14
35.1876068,32.9067421,-13.7
35.1876068,32.9067421,-13.3
35.1876373,32.9067383,-13
35.1876373,32.9067383,-12.6
35.1876373,32.9067383,-12.1
35.1876373,32.9067383,-11.6
35.1876373,32.9067383,-11.1
35.1876373,32.9067383,-10.5
35.1876373,32.9067383,-10
35.1876373,32.9067383,-9.5
35.1876373,32.9067383,-8.9
35.1876373,32.9067383,-8.4
35.1876373,32.9067383,-7.9
35.1876373,32.9067383,-7.4
35.1876373,32.9067383,-6.9
35.1876373,32.9067383,-6.5
35.1876373,32.9067383,-6
35.1876373,32.9067383,-5.6
35.1876373,32.9067383,-5.1
35.1876373,32.9067383,-4.7
35.1876373,32.9067383,-4.2
35.1876373,32.9067383,-3.8
35.1876717,32.9067268,-3.4
35.1876717,32.9067268,-2.9
35.1876717,32.9067268,-2.6
35.1876717,32.9067268,-2.4
35.1876717,32.9067268,-2.1
35.1876717,32.9067268,-1.8
35.1876717,32.9067268,-1.5
35.1876717,32.9067268,-1.3
35.1876717,32.9067268,-1
35.1876717,32.9067268,-0.7
35.1876717,32.9067268,-0.4
35.1876717,32.9067268,-0.2
35.1876717,32.9067268,0
35.1876717,32.9067268,0.1
35.1876717,32.9067268,0.3
35.1876717,32.9067268,0.4
35.1876717,32.9067268,0.6
35.1876717,32.9067268,0.7
35.1876717,32.9067268,0.9
35.1876717,32.9067268,1
35.1877022,32.9067154,1.2
35.1877022,32.9067154,1.3
35.1877022,32.9067154,0.9
35.1877022,32.9067154,0.5
35.1877022,32.9067154,0.1
35.1877022,32.9067154,-0.3
35.1877022,32.9067154,-0.7
35.1877022,32.9067154,-1.1
35.1877022,32.9067154,-1.5
35.1877022,32.9067154,-1.9
35.1877022,32.9067154,-2.3
35.1877022,32.9067154,-2.7
35.1877022,32.9067154,-4
35.1877022,32.9067154,-5.3
35.1877022,32.9067154,-6.6
35.1877022,32.9067154,-7.8
35.1877022,32.9067154,-9.1
35.1877022,32.9067154,-10.4
35.1877022,32.9067154,-11.7
35.1877022,32.9067154,-12.9
35.1877365,32.9066963,-14.2
35.1877365,32.9066963,-15.5
35.1877365,32.9066963,-16.5
35.1877365,32.9066963,-17.6
35.1877365,32.9066963,-18.7
35.1877365,32.9066963,-19.7
35.1877365,32.9066963,-20.8
35.1877365,32.9066963,-21.8
35.1877365,32.9066963,-22.9
35.1877365,32.9066963,-23.9
35.1877365,32.9066963,-25
35.1877365,32.9066963,-26.1
35.1877365,32.9066963,-26.7
35.1877365,32.9066963,-27.2
35.1877365,32.9066963,-27.8
35.1877365,32.9066963,-28.4
35.1877365,32.9066963,-29
35.1877365,32.9066963,-29.6
35.1877365,32.9066963,-30.2
35.1877365,32.9066963,-30.8
35.1877708,32.9066772,-31.3
35.1877708,32.9066772,-31.9
35.1877708,32.9066772,-32.5
35.1877708,32.9066772,-33.1
35.1877708,32.9066772,-33.7
35.1877708,32.9066772,-34.3
35.1877708,32.9066772,-34.9
35.1877708,32.9066772,-35.5
35.1877708,32.9066772,-36.1
35.1877708,32.9066772,-36.7
35.1877708,32.9066772,-37.3
35.1877708,32.9066772,-37.9
35.1877708,32.9066772,-38
35.1877708,32.9066772,-38.1
35.1877708,32.9066772,-38.3
35.1877708,32.9066772,-38.4
35.1877708,32.9066772,-38.5
35.1877708,32.9066772,-38.7
35.1877708,32.9066772,-38.8
35.1877708,32.9066772,-38.9
35.1878014,32.9066582,-39.1
35.1878014,32.9066582,-39.2
35.1878014,32.9066582,-39.2
35.1878014,32.9066582,-39.3
35.1878014,32.9066582,-39.3
35.1878014,32.9066582,-39.4
35.1878014,32.9066582,-39.4
35.1878014,32.9066582,-39.4
35.1878014,32.9066582,-39.5
35.1878014,32.9066582,-39.5
35.1878014,32.9066582,-39.5
35.1878014,32.9066582,-39.6
35.1878014,32.9066582,-39.3
35.1878014,32.9066582,-39
35.1878014,32.9066582,-38.7
35.1878014,32.9066582,-38.4
35.1878014,32.9066582,-38.1
35.1878014,32.9066582,-37.8
35.1878014,32.9066582,-37.5
35.1878014,32.9066582,-37.2
35.1878357,32.9066429,-36.9
35.1878357,32.9066429,-36.6
35.1878357,32.9066429,-37
35.1878357,32.9066429,-37.5
35.1878357,32.9066429,-38
35.1878357,32.9066429,-38.4
35.1878357,32.9066429,-38.9
35.1878357,32.9066429,-39.4
35.1878357,32.9066429,-39.9
35.1878357,32.9066429,-40.3
35.1878357,32.9066429,-40.8
35.1878357,32.9066429,-41.3
35.1878357,32.9066429,-41
35.1878357,32.9066429,-40.8
35.1878357,32.9066429,-40.5
35.1878357,32.9066429,-40.3
35.1878357,32.9066429,-40
35.1878357,32.9066429,-39.8
35.1878357,32.9066429,-39.5
35.1878357,32.9066429,-39.2
35.1878662,32.9066353,-39
35.1878662,32.9066353,-38.7
35.1878662,32.9066353,-38.8
35.1878662,32.9066353,-38.9
35.1878662,32.9066353,-39
35.1878662,32.9066353,-39.1
35.1878662,32.9066353,-39.2
35.1878662,32.9066353,-39.4
35.1878662,32.9066353,-39.5
35.1878662,32.9066353,-39.6
35.1878662,32.9066353,-39.7
35.1878662,32.9066353,-39.8
35.1878662,32.9066353,-40.2
35.1878662,32.9066353,-40.5
35.1878662,32.9066353,-40.9
35.1878662,32.9066353,-41.3
35.1878662,32.9066353,-41.7
35.1878662,32.9066353,-42.1
35.1878662,32.9066353,-42.5
35.1878662,32.9066353,-42.9
35.1878967,32.9066238,-43.3
35.1878967,32.9066238,-43.6
35.1878967,32.9066238,-44
35.1878967,32.9066238,-44.4
35.1878967,32.9066238,-44.8
35.1878967,32.9066238,-45.2
35.1878967,32.9066238,-45.6
35.1878967,32.9066238,-46
35.1878967,32.9066238,-46.4
35.1878967,32.9066238,-46.7
35.1878967,32.9066238,-47.1
35.1878967,32.9066238,-47.5
35.1878967,32.9066238,-47.7
35.1878967,32.9066238,-47.8
35.1878967,32.9066238,-47.9
35.1878967,32.9066238,-48.1
35.1878967,32.9066238,-48.2
35.1878967,32.9066238,-48.4
35.1878967,32.9066238,-48.5
35.1878967,32.9066238,-48.7
35.1879272,32.90662,-48.8
35.1879272,32.90662,-48.9
35.1879272,32.90662,-48.7
35.1879272,32.90662,-48.5
35.1879272,32.90662,-48.2
35.1879272,32.90662,-48
35.1879272,32.90662,-47.8
35.1879272,32.90662,-47.5
35.1879272,32.90662,-47.3
35.1879272,32.90662,-47
35.1879272,32.90662,-46.8
35.1879272,32.90662,-46.6
35.1879272,32.90662,-46.6
35.1879272,32.90662,-46.6
35.1879272,32.90662,-46.6
35.1879272,32.90662,-46.6
35.1879272,32.90662,-46.6
35.1879272,32.90662,-46.6
35.1879272,32.90662,-46.6
35.1879272,32.90662,-46.6
35.1879578,32.9066162,-46.7
35.1879578,32.9066162,-46.7
35.1879578,32.9066162,-46.6
35.1879578,32.9066162,-46.6
35.1879578,32.9066162,-46.6
35.1879578,32.9066162,-46.6
35.1879578,32.9066162,-46.6
35.1879578,32.9066162,-46.6
35.1879578,32.9066162,-46.5
35.1879578,32.9066162,-46.5
35.1879578,32.9066162,-46.5
35.1879578,32.9066162,-46.5
35.1879578,32.9066162,-46.4
35.1879578,32.9066162,-46.2
35.1879578,32.9066162,-46.1
35.1879578,32.9066162,-46
35.1879578,32.9066162,-45.9
35.1879578,32.9066162,-45.7
35.1879578,32.9066162,-45.6
35.1879578,32.9066162,-45.5
35.1879921,32.90662,-45.4
35.1879921,32.90662,-45.3
35.1879921,32.90662,-45.1
35.1879921,32.90662,-44.9
35.1879921,32.90662,-44.7
35.1879921,32.90662,-44.5
35.1879921,32.90662,-44.3
35.1879921,32.90662,-44.1
35.1879921,32.90662,-43.9
35.1879921,32.90662,-43.7
35.1879921,32.90662,-43.6
35.1879921,32.90662,-43.4
35.1879921,32.90662,-42.8
35.1879921,32.90662,-42.2
35.1879921,32.90662,-41.6
35.1879921,32.90662,-41
35.1879921,32.90662,-40.4
35.1879921,32.90662,-39.8
35.1879921,32.90662,-39.2
35.1879921,32.90662,-38.6
35.1880188,32.9066277,-38
35.1880188,32.9066277,-37.4
35.1880188,32.9066277,-36.5
35.1880188,32.9066277,-35.7
35.1880188,32.9066277,-34.8
35.1880188,32.9066277,-33.9
35.1880188,32.9066277,-33.1
35.1880188,32.9066277,-32.2
35.1880188,32.9066277,-31.3
35.1880188,32.9066277,-30.5
35.1880188,32.9066277,-29.6
35.1880188,32.9066277,-28.7
35.1880188,32.9066277,-27.9
35.1880188,32.9066277,-27.1
35.1880188,32.9066277,-26.3
35.1880188,32.9066277,-25.5
35.1880188,32.9066277,-24.6
35.1880188,32.9066277,-23.8
35.1880188,32.9066277,-23
35.1880188,32.9066277,-22.2
35.1880531,32.9066353,-21.4
35.1880531,32.9066353,-20.6
35.1880531,32.9066353,-19.9
35.1880531,32.9066353,-19.2
35.1880531,32.9066353,-18.5
35.1880531,32.9066353,-17.7
35.1880531,32.9066353,-17
35.1880531,32.9066353,-16.3
35.1880531,32.9066353,-15.6
35.1880531,32.9066353,-14.9
35.1880531,32.9066353,-14.2
35.1880531,32.9066353,-13.5
35.1880531,32.9066353,-13.1
35.1880531,32.9066353,-12.6
35.1880531,32.9066353,-12.2
35.1880531,32.9066353,-11.8
35.1880531,32.9066353,-11.4
35.1880531,32.9066353,-10.9
35.1880531,32.9066353,-10.5
35.1880531,32.9066353,-10.1
35.1880836,32.9066429,-9.7
35.1880836,32.9066429,-9.2
35.1880836,32.9066429,-8.8
35.1880836,32.9066429,-8.4
35.1880836,32.9066429,-7.9
35.1880836,32.9066429,-7.5
35.1880836,32.9066429,-7
35.1880836,32.9066429,-6.6
35.1880836,32.9066429,-6.1
35.1880836,32.9066429,-5.7
35.1880836,32.9066429,-5.2
35.1880836,32.9066429,-4.8
35.1880836,32.9066429,-4.5
35.1880836,32.9066429,-4.1
35.1880836,32.9066429,-3.8
35.1880836,32.9066429,-3.4
35.1880836,32.9066429,-3.1
35.1880836,32.9066429,-2.8
35.1880836,32.9066429,-2.4
35.1880836,32.9066429,-2.1
35.1881142,32.9066505,-1.7
35.1881142,32.9066505,-1.4
35.1881142,32.9066505,-1
35.1881142,32.9066505,-0.6
35.1881142,32.9066505,-0.2
35.1881142,32.9066505,0.2
35.1881142,32.9066505,0.6
35.1881142,32.9066505,1
35.1881142,32.9066505,1.4
35.1881142,32.9066505,1.9
35.1881142,32.9066505,2.3
35.1881142,32.9066505,2.7
35.1881142,32.9066505,2.2
35.1881142,32.9066505,1.8
35.1881142,32.9066505,1.4
35.1881142,32.9066505,1
35.1881142,32.9066505,0.6
35.1881142,32.9066505,0.2
35.1881142,32.9066505,-0.2
35.1881142,32.9066505,-0.7
35.1881409,32.9066544,-1.1
35.1881409,32.9066544,-1.5
35.1881409,32.9066544,0.5
35.1881409,32.9066544,2.5
35.1881409,32.9066544,4.5
35.1881409,32.9066544,6.6
35.1881409,32.9066544,8.6
35.1881409,32.9066544,10.6
35.1881409,32.9066544,12.6
35.1881409,32.9066544,14.6
35.1881409,32.9066544,16.6
35.1881409,32.9066544,18.6
35.1881409,32.9066544,18.8
35.1881409,32.9066544,19
35.1881409,32.9066544,19.2
35.1881409,32.9066544,19.4
35.1881409,32.9066544,19.5
35.1881409,32.9066544,19.7
35.1881409,32.9066544,19.9
35.1881409,32.9066544,20.1
35.1881676,32.9066544,20.3
35.1881676,32.9066544,20.4
35.1881676,32.9066544,20.3
35.1881676,32.9066544,20.1
35.1881676,32.9066544,19.9
35.1881676,32.9066544,19.8
35.1881676,32.9066544,19.6
35.1881676,32.9066544,19.4
35.1881676,32.9066544,19.2
35.1881676,32.9066544,19.1
35.1881676,32.9066544,18.9
35.1881676,32.9066544,18.7
35.1881676,32.9066544,18.8
35.1881676,32.9066544,18.8
35.1881676,32.9066544,18.8
35.1881676,32.9066544,18.8
35.1881676,32.9066544,18.9
35.1881676,32.9066544,18.9
35.1881676,32.9066544,18.9
35.1881676,32.9066544,19
35.1881943,32.9066505,19
35.1881943,32.9066505,19
35.1881943,32.9066505,19.6
35.1881943,32.9066505,20.1
35.1881943,32.9066505,20.7
35.1881943,32.9066505,21.2
35.1881943,32.9066505,21.8
35.1881943,32.9066505,22.4
35.1881943,32.9066505,22.9
35.1881943,32.9066505,23.5
